timestamp,actual,predicted,lower_95,upper_95,lower_99,upper_99,is_anomaly,severity,type,confidence
2012-01-06 09:00:00,10.0,9.989003,8.990103,11.986805,7.9912024,13.984605,False,0.19255102,normal,0.0
2012-01-06 10:00:00,9.0,9.979838,8.981855,11.975807,8.976866,12.99377,False,1.3522147,normal,0.0
2012-01-06 11:00:00,9.0,10.035282,9.040048,11.030518,7.9569006,12.025752,True,1.1253932,low,0.020119683817029
2012-01-06 12:00:00,9.0,10.016801,8.029998,11.010203,8.029998,12.008577,False,0.93675405,normal,0.0
2012-01-06 13:00:00,10.0,8.998427,8.007775,10.9797325,7.997869,11.970386,False,0.60640323,normal,0.0
2012-01-06 14:00:00,9.0,9.979838,7.9756236,10.994328,6.005636,17.990112,False,0.4929196,normal,0.0
2012-01-06 15:00:00,8.0,8.973454,6.009745,12.044197,6.0072756,20.065197,False,0.6568151,normal,0.0
2012-01-06 16:00:00,11.0,6.978174,4.022712,11.000886,4.0177865,12.006174,False,2.0761116,normal,0.0
2012-01-06 17:00:00,36.0,9.013777,5.957287,26.02525,3.0319068,42.08463,True,3.7185535,high,0.49704843759536743
2012-01-06 18:00:00,2.0,12.00834,4.030196,37.920856,4.030196,40.69697,True,0.97554594,low,0.059904299676418304
2012-01-06 19:00:00,5.0,4.7261424,0.9778227,26.124176,1.5526894e-07,35.935387,False,0.27632594,normal,0.0
2012-01-06 20:00:00,11.0,5.023674,2.0256753,12.042657,1.5439582e-07,28.075083,False,1.4861014,normal,0.0
2012-01-06 21:00:00,13.0,9.032258,2.0161293,17.983871,2.0060487,34.041943,False,0.86314714,normal,0.0
2012-01-06 22:00:00,16.0,10.985612,3.9832866,22.05141,1.9946506,28.075064,False,0.94600433,normal,0.0
2012-01-06 23:00:00,17.0,12.737583,4.005529,24.994501,1.9927509,31.98417,False,0.7132282,normal,0.0
2012-01-07 00:00:00,12.0,13.991935,8.003625,22.045258,5.9577026,34.025845,False,0.6309134,normal,0.0
2012-01-07 01:00:00,8.0,10.96041,6.036168,15.964076,1.9855818,18.987328,False,1.2142229,normal,0.0
2012-01-07 02:00:00,8.0,8.9834585,5.008477,13.03794,5.0033097,17.02287,False,0.5625599,normal,0.0
2012-01-07 03:00:00,9.0,8.966199,4.9988546,11.981381,1.9836726,13.017657,False,0.045331396,normal,0.0
2012-01-07 04:00:00,10.0,9.03684,6.9758067,11.042393,1.9718546,11.970246,False,0.6394727,normal,0.0
2012-01-07 05:00:00,10.0,9.978464,7.972872,12.987843,5.9985614,17.752476,False,0.065496534,normal,0.0
2012-01-07 06:00:00,10.0,9.9688425,7.990897,12.025905,7.0311985,12.055603,False,0.06376005,normal,0.0
2012-01-07 07:00:00,9.0,9.9688425,8.993716,12.975319,6.0078096,17.959738,False,0.8930987,normal,0.0
2012-01-07 08:00:00,10.0,10.03826,7.983184,10.986757,5.9921303,10.986757,False,0.32830098,normal,0.0
2012-01-07 09:00:00,11.0,10.03826,8.985034,11.012455,7.029549,14.729695,False,0.027064838,normal,0.0
2012-01-07 10:00:00,9.0,10.028562,7.97547,12.002687,5.996211,13.029234,False,0.98146313,normal,0.0
2012-01-07 11:00:00,10.0,10.018864,7.9677577,10.965528,7.0210934,11.054287,False,0.19910204,normal,0.0
2012-01-07 12:00:00,11.0,10.018864,7.9677577,13.016634,4.4966555,16.742073,False,0.017053265,normal,0.0
2012-01-07 13:00:00,9.0,10.018864,7.9677577,11.99108,5.99554,16.024275,False,0.8908062,normal,0.0
2012-01-07 14:00:00,10.0,9.999465,5.983932,11.967864,4.0155334,12.991431,False,0.113680385,normal,0.0
2012-01-07 15:00:00,8.0,9.999465,5.983932,20.048159,1.9683988,52.433556,False,0.265349,normal,0.0
2012-01-07 16:00:00,13.0,8.015488,4.007744,24.119207,1.9547577,40.05903,False,0.78523874,normal,0.0
2012-01-07 17:00:00,12.0,8.975898,2.991966,22.294174,1.9585568,35.99218,False,0.33088923,normal,0.0
2012-01-07 18:00:00,23.0,10.012219,5.0061097,18.08643,3.0084512,26.037708,True,3.1679168,high,0.3756459951400757
2012-01-07 19:00:00,12.0,13.99835,2.954173,31.993322,2.0003495,35.97391,False,0.37368074,normal,0.0
2012-01-07 20:00:00,16.0,11.503963,4.988774,23.975897,4.010751,28.026512,False,0.88592017,normal,0.0
2012-01-07 21:00:00,13.0,14.029509,6.012647,23.978214,2.0042157,34.007465,False,0.27236375,normal,0.0
2012-01-07 22:00:00,13.0,13.003651,6.018833,19.98847,2.9722633,24.021109,False,0.038560826,normal,0.0
2012-01-07 23:00:00,14.0,13.0170145,6.9919963,18.050898,4.016679,22.02219,False,0.34195057,normal,0.0
2012-01-08 00:00:00,12.0,12.990286,7.9908814,20.042156,5.992605,23.026224,False,0.2799064,normal,0.0
2012-01-08 01:00:00,9.0,12.000551,6.963282,16.024818,5.99509,16.97857,False,1.1007638,normal,0.0
2012-01-08 02:00:00,8.0,9.990149,5.9940896,15.984238,3.9760792,17.02544,False,0.9768103,normal,0.0
2012-01-08 03:00:00,11.0,9.018817,7.022849,11.975806,5.9679437,11.980986,False,1.3602092,normal,0.0
2012-01-08 04:00:00,11.0,9.979838,7.983871,13.971774,7.022849,15.968112,False,0.3849008,normal,0.0
2012-01-08 05:00:00,10.0,11.026164,9.028134,13.024193,9.022954,13.986208,False,0.71674836,normal,0.0
2012-01-08 06:00:00,11.0,9.990149,9.028134,11.988179,7.987309,13.996208,False,0.49872643,normal,0.0
2012-01-08 07:00:00,11.0,11.014785,9.018817,11.975806,9.013642,17.964079,False,0.31328034,normal,0.0
2012-01-08 08:00:00,11.0,11.014785,9.018817,13.010752,9.013642,13.971774,False,0.17028381,normal,0.0
2012-01-08 09:00:00,10.0,11.026164,9.028134,12.014089,9.018145,15.984238,False,1.0159723,normal,0.0
2012-01-08 10:00:00,11.0,11.026164,7.992119,11.988179,7.9821286,13.996578,False,0.3668834,normal,0.0
2012-01-08 11:00:00,12.0,11.014785,9.018817,11.975806,7.979066,11.985796,True,1.5274308,high,0.008181888610124588
2012-01-08 12:00:00,10.0,10.963466,8.963374,14.000642,7.9951816,14.005462,False,0.90998226,normal,0.0
2012-01-08 13:00:00,11.0,10.963466,8.963374,14.050662,6.958467,17.93713,False,0.04994733,normal,0.0
2012-01-08 14:00:00,11.0,10.000459,6.963282,14.000642,4.948375,18.020475,False,0.25029433,normal,0.0
2012-01-08 15:00:00,10.0,10.000459,6.0002756,14.000642,5.9902754,34.03759,False,0.14937419,normal,0.0
2012-01-08 16:00:00,10.0,10.000459,4.9631906,24.051123,3.9949982,29.957329,False,0.19297808,normal,0.0
2012-01-08 17:00:00,15.0,10.021078,5.9866667,25.980572,2.9643836,36.101955,False,0.78159356,normal,0.0
2012-01-08 18:00:00,11.0,12.024836,2.987537,30.024744,2.0065045,36.039814,False,0.32767838,normal,0.0
2012-01-08 19:00:00,12.0,11.0128765,5.993402,22.001423,3.9608896,32.08457,False,0.062083043,normal,0.0
2012-01-08 20:00:00,6.0,11.972598,4.969758,17.996548,3.9810774,33.96001,False,1.6334913,normal,0.0
2012-01-08 21:00:00,8.0,6.995739,2.031021,16.122206,2.031021,24.0063,False,0.06156748,normal,0.0
2012-01-08 22:00:00,9.0,7.981733,3.9419217,15.033536,2.0229175,18.016521,False,0.11156034,normal,0.0
2012-01-08 23:00:00,18.0,8.987887,4.003009,13.974656,2.038891,17.019232,True,3.6363058,high,0.40367889404296875
2012-01-09 00:00:00,10.0,13.019841,5.9902687,20.074177,3.949352,28.049032,False,0.5907068,normal,0.0
2012-01-09 01:00:00,12.0,9.002475,3.9671924,12.9696665,1.9786372,15.054375,False,1.3446343,normal,0.0
2012-01-09 02:00:00,10.0,10.024285,4.973882,14.003391,2.9694078,15.997922,False,0.023084467,normal,0.0
2012-01-09 03:00:00,13.0,10.03429,6.9703846,13.046501,5.9646573,16.028841,False,1.8625304,normal,0.0
2012-01-09 04:00:00,13.0,10.975302,6.9842834,14.966322,3.9860306,18.009521,False,0.6594925,normal,0.0
2012-01-09 05:00:00,12.0,11.996883,8.9976635,16.095827,7.9929237,20.01482,False,0.05843641,normal,0.0
2012-01-09 06:00:00,12.0,12.020711,9.015533,14.024164,9.010525,16.032629,False,0.14664802,normal,0.0
2012-01-09 07:00:00,13.0,12.032624,10.027186,14.965577,9.024468,20.743835,False,0.05404137,normal,0.0
2012-01-09 08:00:00,13.0,11.979167,8.9650545,14.013702,8.940323,16.003012,False,0.8043429,normal,0.0
2012-01-09 09:00:00,12.0,12.002841,8.982772,15.02291,7.9563346,16.049366,False,0.19168757,normal,0.0
2012-01-09 10:00:00,13.0,12.002841,9.989461,14.94741,8.972705,16.03929,False,0.7253523,normal,0.0
2012-01-09 11:00:00,12.0,12.026515,10.009164,17.017529,9.000488,22.045774,False,0.2934742,normal,0.0
2012-01-09 12:00:00,13.0,12.038352,9.009348,16.024609,6.984963,18.018696,False,0.53137636,normal,0.0
2012-01-09 13:00:00,12.0,11.995968,8.023277,17.006632,5.997984,18.004087,False,0.23442782,normal,0.0
2012-01-09 14:00:00,13.0,13.008615,9.010608,17.993952,4.9853373,20.024313,False,0.18062986,normal,0.0
2012-01-09 15:00:00,11.0,12.96875,8.984375,20.0,7.9640627,21.973457,False,0.81421566,normal,0.0
2012-01-09 16:00:00,9.0,12.03125,7.00586,19.085945,6.0105467,24.08205,False,1.0845271,normal,0.0
2012-01-09 17:00:00,12.0,10.01955,6.0019455,16.988226,3.9772916,20.05908,False,0.49769843,normal,0.0
2012-01-09 18:00:00,4.0,11.023032,5.499706,18.030533,4.0052977,20.018633,True,2.3258262,low,0.11968130618333817
2012-01-09 19:00:00,9.0,7.0074997,1.9191886,16.008997,1.5003025e-07,18.04078,False,0.39281854,normal,0.0
2012-01-09 20:00:00,11.0,8.488743,2.975008,17.08015,1.9741265,20.02835,False,0.52095747,normal,0.0
2012-01-09 21:00:00,9.0,11.018603,4.0408154,18.123241,2.9972186,24.028889,False,0.50516963,normal,0.0
2012-01-09 22:00:00,8.0,10.036199,3.9826186,18.02534,3.9778395,20.09193,False,0.49918863,normal,0.0
2012-01-09 23:00:00,19.0,9.009347,3.986437,16.982222,2.459233,24.008326,True,2.8179858,high,0.15526404976844788
2012-01-10 00:00:00,14.0,12.00475,4.0284395,21.054647,2.01422,25.983473,False,0.3285393,normal,0.0
2012-01-10 01:00:00,11.0,11.980695,5.492501,18.1269,2.0185041,23.961794,False,0.374874,normal,0.0
2012-01-10 02:00:00,10.0,11.000504,7.961106,14.993279,3.010064,18.048199,False,0.34779632,normal,0.0
2012-01-10 03:00:00,11.0,9.959831,8.00052,13.986632,7.990315,20.006203,False,0.1830332,normal,0.0
2012-01-10 04:00:00,11.0,10.959952,8.015488,13.004719,8.005264,15.949185,False,0.27681673,normal,0.0
2012-01-10 05:00:00,12.0,10.980419,9.013777,13.029004,8.030456,14.012325,False,0.9717855,normal,0.0
2012-01-10 06:00:00,11.0,11.9971895,9.038979,12.983259,9.038979,13.50385,False,0.53036785,normal,0.0
2012-01-10 07:00:00,11.0,11.021353,8.96513,12.995326,8.960195,14.079381,False,0.2643325,normal,0.0
2012-01-10 08:00:00,11.0,10.959417,9.463828,13.019458,8.981778,13.024406,False,0.16295849,normal,0.0
2012-01-10 09:00:00,12.0,10.969575,8.990103,13.031525,5.0208488,13.036065,False,0.9830007,normal,0.0
2012-01-10 10:00:00,12.0,10.989889,9.006751,12.973026,9.001793,12.973026,False,0.70779616,normal,0.0
2012-01-10 11:00:00,11.0,12.014678,10.026041,13.11465,9.011422,15.022515,False,0.55938095,normal,0.0
2012-01-10 12:00:00,12.0,12.036826,8.96536,13.032976,8.96536,14.039099,False,0.49197027,normal,0.0
2012-01-10 13:00:00,11.0,11.986805,8.990103,14.983505,7.9912024,15.982405,False,0.5123623,normal,0.0
2012-01-10 14:00:00,11.0,10.997984,5.9989004,15.072265,4.9990835,20.006342,False,0.1567054,normal,0.0
2012-01-10 15:00:00,11.0,11.018146,8.013197,18.077707,7.006539,24.132671,False,0.18646848,normal,0.0
2012-01-10 16:00:00,9.0,10.964688,7.9598603,14.982284,3.0131967,21.013285,False,1.0100812,normal,0.0
2012-01-10 17:00:00,10.0,11.028226,5.0128303,18.169466,4.005251,24.09127,False,0.3393018,normal,0.0
2012-01-10 18:00:00,24.0,10.032075,3.9965177,19.003849,3.0075834,22.031424,True,3.7065327,high,0.33291399478912354
2012-01-10 19:00:00,16.0,12.985704,4.994502,23.973606,4.9895077,24.987507,False,0.6842883,normal,0.0
2012-01-10 20:00:00,13.0,12.023689,5.9698043,19.109686,4.030879,23.973396,False,0.29117438,normal,0.0
2012-01-10 21:00:00,10.0,11.961296,8.002275,18.04935,8.002275,21.995317,False,0.9676588,normal,0.0
2012-01-10 22:00:00,9.0,11.004704,5.964382,21.001345,4.951697,24.035625,False,0.6985156,normal,0.0
2012-01-10 23:00:00,20.0,12.019795,6.0098977,23.062992,4.0015903,24.040007,False,1.6092077,normal,0.0
2012-01-11 00:00:00,13.0,12.973485,8.035191,21.081942,8.0251465,24.031506,False,0.12176638,normal,0.0
2012-01-11 01:00:00,11.0,10.974691,6.031892,16.001266,3.015946,19.031887,False,0.053121828,normal,0.0
2012-01-11 02:00:00,9.0,10.500671,7.98051,13.020833,7.9704294,15.96102,False,1.126838,normal,0.0
2012-01-11 03:00:00,10.0,10.005728,7.9373164,13.057904,5.9698043,14.046701,False,0.17340028,normal,0.0
2012-01-11 04:00:00,10.0,11.0247135,9.004919,12.057762,7.984922,12.9654045,False,0.77751255,normal,0.0
2012-01-11 05:00:00,11.0,11.0247135,9.004919,12.03461,7.989971,12.96035,False,0.48466408,normal,0.0
2012-01-11 06:00:00,11.0,11.034718,9.013089,11.961296,9.008035,11.966355,False,0.26318282,normal,0.0
2012-01-11 07:00:00,10.0,10.96041,10.032991,11.97214,10.032991,12.9838705,True,1.8633658,low,0.017013337463140488
2012-01-11 08:00:00,11.0,10.970339,10.042079,11.995647,9.029433,14.028551,False,0.041198436,normal,0.0
2012-01-11 09:00:00,11.0,10.980266,9.037604,11.993829,8.02404,13.007392,False,0.2010562,normal,0.0
2012-01-11 10:00:00,11.0,10.980266,9.531715,11.993829,9.019867,13.007392,False,0.21237403,normal,0.0
2012-01-11 11:00:00,10.0,11.000122,9.984727,13.030914,8.954523,13.030914,False,1.6705326,normal,0.0
2012-01-11 12:00:00,11.0,11.000122,9.959342,12.015518,8.964677,13.035573,False,0.084899135,normal,0.0
2012-01-11 13:00:00,11.0,11.000122,8.969331,12.015518,8.018244,14.031571,False,0.09306509,normal,0.0
2012-01-11 14:00:00,11.0,11.019978,8.960091,12.9696665,6.9464006,12.979849,False,0.21765858,normal,0.0
2012-01-11 15:00:00,9.0,11.029906,7.9754705,13.999496,6.9526596,16.98395,False,1.2814887,normal,0.0
2012-01-11 16:00:00,7.0,10.020772,3.9913244,20.041544,3.9862292,22.089441,False,0.9128685,normal,0.0
2012-01-11 17:00:00,4.0,9.966703,3.9697886,22.976208,1.6094418e-07,26.019857,False,1.3502828,normal,0.0
2012-01-11 18:00:00,2.0,8.469116,1.5978003e-07,18.028318,1.5978003e-07,19.039583,False,1.5043089,normal,0.0
2012-01-11 19:00:00,10.0,1.9739738,1.5672413e-07,16.038536,1.5672413e-07,20.078611,False,1.5938696,normal,0.0
2012-01-11 20:00:00,15.0,10.015733,1.9703081,18.003698,0.98022836,23.972082,False,1.3082472,normal,0.0
2012-01-11 21:00:00,12.0,10.990653,4.01897,16.069756,1.9684752,20.032534,False,0.41240144,normal,0.0
2012-01-11 22:00:00,13.0,9.997098,4.9739656,15.978969,1.9666423,18.037395,False,1.088455,normal,0.0
2012-01-11 23:00:00,12.0,13.029004,6.9406075,24.009424,3.021664,29.991293,False,0.4195783,normal,0.0
2012-01-12 00:00:00,6.0,13.004719,7.9909506,22.050789,5.950682,24.06652,True,1.9485486,low,0.14160549640655518
2012-01-12 01:00:00,6.0,9.027905,2.033312,13.989186,1.549779e-07,15.941573,False,0.7619996,normal,0.0
2012-01-12 02:00:00,9.0,9.002475,2.0275846,13.002907,1.5454134e-07,17.933992,False,0.2667343,normal,0.0
2012-01-12 03:00:00,9.0,9.010951,6.0073013,12.014603,5.0229964,12.988758,False,0.22425139,normal,0.0
2012-01-12 04:00:00,9.0,8.993998,6.944014,11.019672,5.98587,12.002135,False,0.41885537,normal,0.0
2012-01-12 05:00:00,10.0,10.028409,8.006553,10.9989,5.984696,10.9989,False,0.45885855,normal,0.0
2012-01-12 06:00:00,10.0,10.028409,8.006553,10.9989,7.0308046,13.020758,False,0.08252856,normal,0.0
2012-01-12 07:00:00,10.0,10.018939,8.968567,10.988514,8.968567,13.018572,False,0.2526036,normal,0.0
2012-01-12 08:00:00,9.0,10.00947,8.96009,10.978128,8.96009,10.988229,False,2.2840004,normal,0.0
2012-01-12 09:00:00,11.0,9.99053,9.023705,11.037924,9.023705,12.00475,False,1.316255,normal,0.0
2012-01-12 10:00:00,9.0,10.0,9.032258,10.967742,7.9838715,12.0161295,True,1.336005,low,0.01666664145886898
2012-01-12 11:00:00,10.0,9.981061,8.991004,11.027462,6.9980116,13.039774,False,0.10109055,normal,0.0
2012-01-12 12:00:00,10.0,9.962121,8.033969,11.0065365,6.4998827,13.989158,False,0.16453978,normal,0.0
2012-01-12 13:00:00,10.0,9.962121,8.973943,11.0065365,6.0202546,11.975841,False,0.22529376,normal,0.0
2012-01-12 14:00:00,10.0,10.032915,8.989491,12.039498,8.021114,13.002659,False,0.0067663053,normal,0.0
2012-01-12 15:00:00,8.0,10.023369,6.0140214,12.052108,3.5206084,14.032716,False,0.9291404,normal,0.0
2012-01-12 16:00:00,7.0,6.9629765,2.9372556,12.965544,2.0008557,14.966398,False,0.006721762,normal,0.0
2012-01-12 17:00:00,2.0,7.02285,1.9951279,20.055033,1.5206751e-07,27.932186,False,1.2239599,normal,0.0
2012-01-12 18:00:00,2.0,2.994868,1.5017577e-07,14.028593,1.5017577e-07,17.033321,False,0.6293732,normal,0.0
2012-01-12 19:00:00,2.0,3.984375,1.0156251,19.009775,1.4886609e-07,21.953516,False,0.80359465,normal,0.0
2012-01-12 20:00:00,4.0,2.0113943,1.474109e-07,14.0023985,1.474109e-07,15.027841,False,0.003836317,normal,0.0
2012-01-12 21:00:00,2.0,4.0148463,2.0074232,17.9896,1.4711986e-07,20.002045,True,0.8421248,low,0.00046446503256447613
2012-01-12 22:00:00,12.0,2.9932647,1.4624675e-07,15.964076,1.4624675e-07,17.959969,False,2.1487067,normal,0.0
2012-01-12 23:00:00,14.0,12.008798,2.0014665,20.062792,1.9914591,23.052307,False,0.48120093,normal,0.0
2012-01-13 00:00:00,12.0,9.967619,1.993524,16.024864,1.9835564,20.016903,False,0.5822743,normal,0.0
2012-01-13 01:00:00,9.0,9.987475,3.9949906,13.982467,1.9974953,15.979961,False,0.46704894,normal,0.0
2012-01-13 02:00:00,8.0,8.961923,6.9703846,11.03006,3.9780982,12.066081,False,0.9970935,normal,0.0
2012-01-13 03:00:00,9.0,9.020497,7.03293,11.008065,7.0226097,11.018013,False,0.09636863,normal,0.0
2012-01-13 04:00:00,10.0,8.984451,7.9946394,10.964077,7.004827,10.989227,False,0.89429146,normal,0.0
2012-01-13 05:00:00,10.0,10.020162,9.033327,11.006996,9.028013,11.99383,False,0.2898873,normal,0.0
2012-01-13 06:00:00,10.0,10.0,9.015151,11.969696,8.030303,17.954546,False,0.033857465,normal,0.0
2012-01-13 07:00:00,9.0,9.979839,8.996976,10.962702,8.992062,10.962702,False,1.7802829,normal,0.0
2012-01-13 08:00:00,11.0,10.014815,9.035923,10.993708,7.9768386,11.977874,True,1.2152584,high,0.0032140102703124285
2012-01-13 09:00:00,10.0,9.994502,9.017595,12.02346,9.017595,13.025565,False,0.39776358,normal,0.0
2012-01-13 10:00:00,9.0,9.974188,8.999267,11.9990225,8.999267,12.973944,False,2.0065444,normal,0.0
2012-01-13 11:00:00,10.0,10.008248,9.037298,12.024836,9.037298,12.024836,False,0.32065827,normal,0.0
2012-01-13 12:00:00,11.0,9.987782,9.018817,11.031281,9.013599,11.258619,False,1.9081726,normal,0.0
2012-01-13 13:00:00,9.0,9.967314,9.000336,12.001698,8.013274,16.002384,True,1.2400141,low,0.0001118469808716327
2012-01-13 14:00:00,10.0,10.010768,8.008615,12.976921,8.003424,20.026361,False,0.097950585,normal,0.0
2012-01-13 15:00:00,8.0,9.018817,3.9919355,13.010752,1.9959679,15.978102,False,0.41976687,normal,0.0
2012-01-13 16:00:00,7.0,7.0010843,1.989782,12.996232,1.4042598e-07,22.054909,False,0.15575537,normal,0.0
2012-01-13 17:00:00,19.0,3.971316,1.9856582,13.090661,1.97573,18.037884,True,3.981805,high,0.5321329832077026
2012-01-13 18:00:00,16.0,14.963649,6.939207,24.051123,2.0000918,29.927668,False,0.25510868,normal,0.0
2012-01-13 19:00:00,8.0,14.023858,5.9995117,22.145735,2.9948812,32.022392,False,1.2855392,normal,0.0
2012-01-13 20:00:00,7.0,8.016175,2.0227733,14.009577,1.4275429e-07,20.00298,False,0.20548484,normal,0.0
2012-01-13 21:00:00,6.0,7.013532,2.0145254,16.090105,2.0145254,20.006111,False,0.39448583,normal,0.0
2012-01-13 22:00:00,7.0,11.975654,2.0083396,26.034029,2.0083396,29.976698,False,0.74622744,normal,0.0
2012-01-13 23:00:00,13.0,10.031388,2.9481137,21.922298,2.0062778,26.017342,False,0.42764923,normal,0.0
2012-01-14 00:00:00,10.0,9.969529,5.981718,16.025095,3.9778423,24.010698,False,0.29193845,normal,0.0
2012-01-14 01:00:00,11.0,8.972233,6.030517,11.987492,3.9665358,13.983455,False,1.2358091,normal,0.0
2012-01-14 02:00:00,10.0,10.001833,8.016175,13.017091,6.030517,13.032182,False,0.026748411,normal,0.0
2012-01-14 03:00:00,13.0,10.001833,8.948331,11.987492,6.981794,11.987492,True,3.2999945,high,0.3331538438796997
2012-01-14 04:00:00,12.0,10.980648,8.990867,15.057867,8.027664,20.065126,False,0.33237392,normal,0.0
2012-01-14 05:00:00,14.0,12.024836,10.007171,14.016679,9.000184,15.935121,False,2.1282508,normal,0.0
2012-01-14 06:00:00,13.0,11.975806,9.979838,15.967742,9.018817,15.977732,False,0.3257495,normal,0.0
2012-01-14 07:00:00,12.0,12.000551,8.963374,14.989586,8.963374,16.674105,False,0.21507713,normal,0.0
2012-01-14 08:00:00,13.0,12.012921,9.984814,14.015075,8.972614,14.98427,False,0.83203256,normal,0.0
2012-01-14 09:00:00,13.0,11.96336,10.031388,13.969636,10.031388,13.969636,False,0.80657786,normal,0.0
2012-01-14 10:00:00,14.0,11.975654,10.982641,13.983993,9.962479,17.058636,True,1.2217667,high,0.005333403591066599
2012-01-14 11:00:00,12.0,12.969209,11.031281,16.025171,9.977719,16.030022,False,1.140005,normal,0.0
2012-01-14 12:00:00,12.0,12.01254,10.943722,15.021279,9.998014,18.02146,False,0.4488294,normal,0.0
2012-01-14 13:00:00,14.0,12.01254,9.998014,14.027064,9.022834,15.966978,False,1.6494261,normal,0.0
2012-01-14 14:00:00,12.0,13.02236,10.028714,16.016006,10.023476,16.994184,False,0.64376503,normal,0.0
2012-01-14 15:00:00,11.0,11.986803,8.016175,19.929934,5.9832883,24.078144,False,0.34828448,normal,0.0
2012-01-14 16:00:00,9.0,11.0128765,3.9706287,23.098953,2.0227733,25.99638,False,0.66977376,normal,0.0
2012-01-14 17:00:00,36.0,8.016175,2.0227733,24.024195,2.0126593,27.964485,True,4.779067,high,0.5443195700645447
2012-01-14 18:00:00,10.0,23.532349,7.9979224,38.113194,5.9884443,39.989613,False,1.6316061,normal,0.0
2012-01-14 19:00:00,11.0,10.010081,1.9716827,19.05708,1.9618243,21.081152,False,0.2804439,normal,0.0
2012-01-14 20:00:00,10.0,10.0351305,2.9935622,19.08941,2.0372071,25.975916,False,0.15328294,normal,0.0
